externalId,stationId,capacity,rental_uris.ios,rental_uris.android,electric_bike_surcharge_waiver,lat,eightd_station_services,eightd_has_key_dispenser,has_kiosk,name,short_name,lon,rental_methods,station_type,region_id,address
a3adc925-a135-11e9-9cda-0a87ae2ba916,a3adc925-a135-11e9-9cda-0a87ae2ba916,15,https://chi.lft.to/lastmile_qr_scan,https://chi.lft.to/lastmile_qr_scan,false,41.86193049278259,[],false,true,Washtenaw Ave & Ogden Ave,KA1504000109,-87.69345045089722,"[""KEY"",""CREDITCARD"",""TRANSITCARD""]",classic,undefined,undefined
d53ae727-5265-4b8e-a6ca-2a36dc0345c4,d53ae727-5265-4b8e-a6ca-2a36dc0345c4,32,https://chi.lft.to/lastmile_qr_scan,https://chi.lft.to/lastmile_qr_scan,false,41.932418,[],false,true,Wilton Ave & Diversey Pkwy*,chargingstx2,-87.652705,"[""KEY"",""CREDITCARD"",""TRANSITCARD""]",classic,undefined,undefined
a3ad0ecb-a135-11e9-9cda-0a87ae2ba916,a3ad0ecb-a135-11e9-9cda-0a87ae2ba916,11,https://chi.lft.to/lastmile_qr_scan,https://chi.lft.to/lastmile_qr_scan,false,41.76571903697,[],false,true,Cottage Grove Ave & 71st St,KA1503000003,-87.604959713,"[""KEY"",""CREDITCARD"",""TRANSITCARD""]",classic,undefined,undefined
a3b024aa-a135-11e9-9cda-0a87ae2ba916,a3b024aa-a135-11e9-9cda-0a87ae2ba916,15,https://chi.lft.to/lastmile_qr_scan,https://chi.lft.to/lastmile_qr_scan,false,41.917108034789315,[],false,true,Spaulding Ave & Armitage Ave,15650,-87.71022096276283,"[""KEY"",""CREDITCARD"",""TRANSITCARD""]",classic,undefined,undefined
a3ade7de-a135-11e9-9cda-0a87ae2ba916,a3ade7de-a135-11e9-9cda-0a87ae2ba916,7,https://chi.lft.to/lastmile_qr_scan,https://chi.lft.to/lastmile_qr_scan,false,41.84453112462163,[],false,true,Millard Ave & 26th St,KA1504000110,-87.71592199802399,"[""KEY"",""CREDITCARD"",""TRANSITCARD""]",classic,undefined,undefined
a3a73ef1-a135-11e9-9cda-0a87ae2ba916,a3a73ef1-a135-11e9-9cda-0a87ae2ba916,15,https://chi.lft.to/lastmile_qr_scan,https://chi.lft.to/lastmile_qr_scan,false,41.856594,[],false,true,State St & 19th St,SL-013,-87.627542,"[""KEY"",""CREDITCARD"",""TRANSITCARD""]",classic,undefined,undefined
8759a858-d7eb-4382-b38f-2223c3f9e25d,8759a858-d7eb-4382-b38f-2223c3f9e25d,14,https://chi.lft.to/lastmile_qr_scan,https://chi.lft.to/lastmile_qr_scan,false,41.68587705562333,[],false,true,Big Marsh Park,20232,-87.57382392883301,"[""KEY"",""CREDITCARD"",""TRANSITCARD""]",classic,undefined,undefined
a3a4203a-a135-11e9-9cda-0a87ae2ba916,a3a4203a-a135-11e9-9cda-0a87ae2ba916,19,https://chi.lft.to/lastmile_qr_scan,https://chi.lft.to/lastmile_qr_scan,false,41.8793563587,[],false,true,Dearborn St & Adams St,TA1305000005,-87.6297910363,"[""KEY"",""CREDITCARD"",""TRANSITCARD""]",classic,undefined,undefined
a3a7c852-a135-11e9-9cda-0a87ae2ba916,a3a7c852-a135-11e9-9cda-0a87ae2ba916,15,https://chi.lft.to/lastmile_qr_scan,https://chi.lft.to/lastmile_qr_scan,false,41.84358,[],false,true,Emerald Ave & 28th St,TA1307000153,-87.645368,"[""KEY"",""CREDITCARD"",""TRANSITCARD""]",classic,undefined,undefined
a3aad436-a135-11e9-9cda-0a87ae2ba916,a3aad436-a135-11e9-9cda-0a87ae2ba916,19,https://chi.lft.to/lastmile_qr_scan,https://chi.lft.to/lastmile_qr_scan,false,41.93314,[],false,true,Burling St & Diversey Pkwy,TA1309000036,-87.64776,"[""KEY"",""CREDITCARD"",""TRANSITCARD""]",classic,undefined,undefined
d6456ded-180b-4d6e-b020-3aa80bce5c2c,d6456ded-180b-4d6e-b020-3aa80bce5c2c,15,https://chi.lft.to/lastmile_qr_scan,https://chi.lft.to/lastmile_qr_scan,false,41.737848476733404,[],false,true,Summit Ave & 86th St,20101,-87.64489978551863,"[""KEY"",""CREDITCARD"",""TRANSITCARD""]",classic,undefined,undefined
2a80f8d9-85dc-4c36-ba07-86d775ffd1ee,2a80f8d9-85dc-4c36-ba07-86d775ffd1ee,15,https://chi.lft.to/lastmile_qr_scan,https://chi.lft.to/lastmile_qr_scan,false,41.737335600416664,[],false,true,Baltimore Ave & 87th St,20229,-87.54851460456847,"[""KEY"",""CREDITCARD"",""TRANSITCARD""]",classic,undefined,undefined
a3a41af5-a135-11e9-9cda-0a87ae2ba916,a3a41af5-a135-11e9-9cda-0a87ae2ba916,39,https://chi.lft.to/lastmile_qr_scan,https://chi.lft.to/lastmile_qr_scan,false,41.8777079559,[],false,true,Franklin St & Jackson Blvd,TA1305000025,-87.6353211408,"[""KEY"",""CREDITCARD"",""TRANSITCARD""]",classic,undefined,undefined
a3b2c354-a135-11e9-9cda-0a87ae2ba916,a3b2c354-a135-11e9-9cda-0a87ae2ba916,11,https://chi.lft.to/lastmile_qr_scan,https://chi.lft.to/lastmile_qr_scan,false,41.953733,[],false,true,Kilbourn Ave & Irving Park Rd,590,-87.740569,"[""KEY"",""CREDITCARD"",""TRANSITCARD""]",classic,undefined,undefined
a3a81d33-a135-11e9-9cda-0a87ae2ba916,a3a81d33-a135-11e9-9cda-0a87ae2ba916,19,https://chi.lft.to/lastmile_qr_scan,https://chi.lft.to/lastmile_qr_scan,false,41.913865,[],false,true,Halsted St & Willow St,TA1307000166,-87.648755,"[""KEY"",""CREDITCARD"",""TRANSITCARD""]",classic,undefined,undefined
a3a9309d-a135-11e9-9cda-0a87ae2ba916,a3a9309d-a135-11e9-9cda-0a87ae2ba916,15,https://chi.lft.to/lastmile_qr_scan,https://chi.lft.to/lastmile_qr_scan,false,41.967968,[],false,true,Clarendon Ave & Leland Ave,TA1307000119,-87.650001,"[""KEY"",""CREDITCARD"",""TRANSITCARD""]",classic,undefined,undefined
a3ad2322-a135-11e9-9cda-0a87ae2ba916,a3ad2322-a135-11e9-9cda-0a87ae2ba916,15,https://chi.lft.to/lastmile_qr_scan,https://chi.lft.to/lastmile_qr_scan,false,41.830777,[],false,true,Wentworth Ave & 35th St,KA1503000005,-87.632504,"[""KEY"",""CREDITCARD"",""TRANSITCARD""]",classic,undefined,undefined
a3b305e7-a135-11e9-9cda-0a87ae2ba916,a3b305e7-a135-11e9-9cda-0a87ae2ba916,15,https://chi.lft.to/lastmile_qr_scan,https://chi.lft.to/lastmile_qr_scan,false,42.050491,[],false,true,Chicago Ave & Sheridan Rd,E008,-87.677821,"[""KEY"",""CREDITCARD"",""TRANSITCARD""]",classic,35,undefined
a3b35e21-a135-11e9-9cda-0a87ae2ba916,a3b35e21-a135-11e9-9cda-0a87ae2ba916,15,https://chi.lft.to/lastmile_qr_scan,https://chi.lft.to/lastmile_qr_scan,false,41.898203,[],false,true,Orleans St & Chestnut St (NEXT Apts),620,-87.637536,"[""KEY"",""CREDITCARD"",""TRANSITCARD""]",classic,undefined,undefined
a3b25b6d-a135-11e9-9cda-0a87ae2ba916,a3b25b6d-a135-11e9-9cda-0a87ae2ba916,7,https://chi.lft.to/lastmile_qr_scan,https://chi.lft.to/lastmile_qr_scan,false,41.75849,[],false,true,Evans Ave & 75th St,570,-87.60641,"[""KEY"",""CREDITCARD"",""TRANSITCARD""]",classic,undefined,undefined
a3a4b164-a135-11e9-9cda-0a87ae2ba916,a3a4b164-a135-11e9-9cda-0a87ae2ba916,23,https://chi.lft.to/lastmile_qr_scan,https://chi.lft.to/lastmile_qr_scan,false,41.875885,[],false,true,Clinton St & Tilden St,13037,-87.640795,"[""KEY"",""CREDITCARD"",""TRANSITCARD""]",classic,undefined,undefined
a3a4ef26-a135-11e9-9cda-0a87ae2ba916,a3a4ef26-a135-11e9-9cda-0a87ae2ba916,19,https://chi.lft.to/lastmile_qr_scan,https://chi.lft.to/lastmile_qr_scan,false,41.891578,[],false,true,Milwaukee Ave & Grand Ave,13033,-87.648384,"[""KEY"",""CREDITCARD"",""TRANSITCARD""]",classic,undefined,undefined
8a677aec-442b-47b8-aff7-50852e1d26c0,8a677aec-442b-47b8-aff7-50852e1d26c0,11,https://chi.lft.to/lastmile_qr_scan,https://chi.lft.to/lastmile_qr_scan,false,41.69239474587557,[],false,true,Kedzie Ave & 110th St,20204,-87.70096063613892,"[""KEY"",""CREDITCARD"",""TRANSITCARD""]",classic,undefined,undefined
a3a51934-a135-11e9-9cda-0a87ae2ba916,a3a51934-a135-11e9-9cda-0a87ae2ba916,19,https://chi.lft.to/lastmile_qr_scan,https://chi.lft.to/lastmile_qr_scan,false,41.894556,[],false,true,Carpenter St & Huron St,13196,-87.653449,"[""KEY"",""CREDITCARD"",""TRANSITCARD""]",classic,undefined,undefined
10327d47-3c3a-433e-9e38-80638da64232,10327d47-3c3a-433e-9e38-80638da64232,15,https://chi.lft.to/lastmile_qr_scan,https://chi.lft.to/lastmile_qr_scan,false,41.70717027117756,[],false,true,Indiana Ave & 103rd St,20112,-87.6184719800949,"[""KEY"",""CREDITCARD"",""TRANSITCARD""]",classic,undefined,undefined
a3aacf29-a135-11e9-9cda-0a87ae2ba916,a3aacf29-a135-11e9-9cda-0a87ae2ba916,27,https://chi.lft.to/lastmile_qr_scan,https://chi.lft.to/lastmile_qr_scan,false,41.909668,[],false,true,Halsted St & Clybourn Ave,331,-87.648128,"[""KEY"",""CREDITCARD"",""TRANSITCARD""]",classic,undefined,undefined
a3b27bcf-a135-11e9-9cda-0a87ae2ba916,a3b27bcf-a135-11e9-9cda-0a87ae2ba916,11,https://chi.lft.to/lastmile_qr_scan,https://chi.lft.to/lastmile_qr_scan,false,41.75132,[],false,true,Greenwood Ave & 79th St,576,-87.595982,"[""KEY"",""CREDITCARD"",""TRANSITCARD""]",classic,undefined,undefined
a3a743ff-a135-11e9-9cda-0a87ae2ba916,a3a743ff-a135-11e9-9cda-0a87ae2ba916,15,https://chi.lft.to/lastmile_qr_scan,https://chi.lft.to/lastmile_qr_scan,false,41.8246,[],false,true,MLK Jr Dr & Pershing Rd,13420,-87.61678,"[""KEY"",""CREDITCARD"",""TRANSITCARD""]",classic,undefined,undefined
a3a80009-a135-11e9-9cda-0a87ae2ba916,a3a80009-a135-11e9-9cda-0a87ae2ba916,11,https://chi.lft.to/lastmile_qr_scan,https://chi.lft.to/lastmile_qr_scan,false,41.856802,[],false,true,Wells St & 19th St,SL-006,-87.633879,"[""KEY"",""CREDITCARD"",""TRANSITCARD""]",classic,undefined,undefined
a3af8b51-a135-11e9-9cda-0a87ae2ba916,a3af8b51-a135-11e9-9cda-0a87ae2ba916,15,https://chi.lft.to/lastmile_qr_scan,https://chi.lft.to/lastmile_qr_scan,false,41.96668636205,[],false,true,Kedzie Ave & Leland Ave,KA1504000126,-87.7080519806,"[""KEY"",""CREDITCARD"",""TRANSITCARD""]",classic,undefined,undefined
a3a96fd5-a135-11e9-9cda-0a87ae2ba916,a3a96fd5-a135-11e9-9cda-0a87ae2ba916,11,https://chi.lft.to/lastmile_qr_scan,https://chi.lft.to/lastmile_qr_scan,false,41.836208,[],false,true,Rhodes Ave & 32nd St,13215,-87.613533,"[""KEY"",""CREDITCARD"",""TRANSITCARD""]",classic,undefined,undefined
a3aa6e51-a135-11e9-9cda-0a87ae2ba916,a3aa6e51-a135-11e9-9cda-0a87ae2ba916,19,https://chi.lft.to/lastmile_qr_scan,https://chi.lft.to/lastmile_qr_scan,false,41.925858,[],false,true,Lakeview Ave & Fullerton Pkwy,TA1309000019,-87.638973,"[""KEY"",""CREDITCARD"",""TRANSITCARD""]",classic,undefined,undefined
a3a478c9-a135-11e9-9cda-0a87ae2ba916,a3a478c9-a135-11e9-9cda-0a87ae2ba916,19,https://chi.lft.to/lastmile_qr_scan,https://chi.lft.to/lastmile_qr_scan,false,41.896362458,[],false,true,Ogden Ave & Chicago Ave,TA1305000020,-87.6540612729,"[""KEY"",""CREDITCARD"",""TRANSITCARD""]",classic,undefined,undefined
a3a50991-a135-11e9-9cda-0a87ae2ba916,a3a50991-a135-11e9-9cda-0a87ae2ba916,31,https://chi.lft.to/lastmile_qr_scan,https://chi.lft.to/lastmile_qr_scan,false,41.8750236280333,[],false,true,Financial Pl & Ida B Wells Dr,SL-010,-87.6330940425396,"[""KEY"",""CREDITCARD"",""TRANSITCARD""]",classic,undefined,undefined
4fcebf8a-b065-4cd1-a167-211a45ada30e,4fcebf8a-b065-4cd1-a167-211a45ada30e,15,https://chi.lft.to/lastmile_qr_scan,https://chi.lft.to/lastmile_qr_scan,false,41.7072503677818,[],false,true,Dauphin Ave & 103rd St,20113,-87.60766267776489,"[""KEY"",""CREDITCARD"",""TRANSITCARD""]",classic,undefined,undefined
a3a72aad-a135-11e9-9cda-0a87ae2ba916,a3a72aad-a135-11e9-9cda-0a87ae2ba916,27,https://chi.lft.to/lastmile_qr_scan,https://chi.lft.to/lastmile_qr_scan,false,41.882409,[],false,true,Canal St & Madison St,13341,-87.639767,"[""KEY"",""CREDITCARD"",""TRANSITCARD""]",classic,undefined,undefined
13820eba-039d-4231-9228-005ab0f4e451,13820eba-039d-4231-9228-005ab0f4e451,16,https://chi.lft.to/lastmile_qr_scan,https://chi.lft.to/lastmile_qr_scan,false,41.9182955629354,[],false,true,Bissell St & Armitage Ave*,chargingstx1,-87.65218332409859,"[""KEY"",""CREDITCARD"",""TRANSITCARD""]",classic,undefined,undefined
a3acdff9-a135-11e9-9cda-0a87ae2ba916,a3acdff9-a135-11e9-9cda-0a87ae2ba916,11,https://chi.lft.to/lastmile_qr_scan,https://chi.lft.to/lastmile_qr_scan,false,41.76906172032,[],false,true,Halsted St & 69th St,15597,-87.6446135779,"[""KEY"",""CREDITCARD"",""TRANSITCARD""]",classic,undefined,undefined
a3b12dfb-a135-11e9-9cda-0a87ae2ba916,a3b12dfb-a135-11e9-9cda-0a87ae2ba916,11,https://chi.lft.to/lastmile_qr_scan,https://chi.lft.to/lastmile_qr_scan,false,41.87441021003816,[],false,true,Pulaski Rd & Congress Pkwy,535,-87.72609159350395,"[""KEY"",""CREDITCARD"",""TRANSITCARD""]",classic,undefined,undefined
1863877673940343638,1863877673940343638,15,https://chi.lft.to/lastmile_qr_scan,https://chi.lft.to/lastmile_qr_scan,false,41.771611,[],false,true,California Ave & Marquette Rd,21390,-87.693331,"[""KEY"",""CREDITCARD"",""TRANSITCARD""]",classic,undefined,undefined
a3a523a6-a135-11e9-9cda-0a87ae2ba916,a3a523a6-a135-11e9-9cda-0a87ae2ba916,31,https://chi.lft.to/lastmile_qr_scan,https://chi.lft.to/lastmile_qr_scan,false,41.918306,[],false,true,Clark St & Armitage Ave,13146,-87.636282,"[""KEY"",""CREDITCARD"",""TRANSITCARD""]",classic,undefined,undefined
a3a9892f-a135-11e9-9cda-0a87ae2ba916,a3a9892f-a135-11e9-9cda-0a87ae2ba916,39,https://chi.lft.to/lastmile_qr_scan,https://chi.lft.to/lastmile_qr_scan,false,41.911722,[],false,true,DuSable Lake Shore Dr & North Blvd,LF-005,-87.626804,"[""KEY"",""CREDITCARD"",""TRANSITCARD""]",classic,undefined,undefined
a3a6de38-a135-11e9-9cda-0a87ae2ba916,a3a6de38-a135-11e9-9cda-0a87ae2ba916,11,https://chi.lft.to/lastmile_qr_scan,https://chi.lft.to/lastmile_qr_scan,false,41.907781,[],false,true,Claremont Ave & Hirsch St,13245,-87.685854,"[""KEY"",""CREDITCARD"",""TRANSITCARD""]",classic,undefined,undefined
a4f9ba74-f1cc-4b6a-90ad-78cacd45d3e1,a4f9ba74-f1cc-4b6a-90ad-78cacd45d3e1,15,https://chi.lft.to/lastmile_qr_scan,https://chi.lft.to/lastmile_qr_scan,false,41.70958113526255,[],false,true,Olive Harvey College,20111,-87.59023368358612,"[""KEY"",""CREDITCARD"",""TRANSITCARD""]",classic,undefined,undefined
a3a734ce-a135-11e9-9cda-0a87ae2ba916,a3a734ce-a135-11e9-9cda-0a87ae2ba916,39,https://chi.lft.to/lastmile_qr_scan,https://chi.lft.to/lastmile_qr_scan,false,41.902973,[],false,true,Clark St & Elm St,TA1307000039,-87.63128,"[""KEY"",""CREDITCARD"",""TRANSITCARD""]",classic,undefined,undefined
a3a74947-a135-11e9-9cda-0a87ae2ba916,a3a74947-a135-11e9-9cda-0a87ae2ba916,15,https://chi.lft.to/lastmile_qr_scan,https://chi.lft.to/lastmile_qr_scan,false,41.906866,[],false,true,Ritchie Ct & Banks St,KA1504000134,-87.626217,"[""KEY"",""CREDITCARD"",""TRANSITCARD""]",classic,undefined,undefined
532a6e43-6efc-4c87-81a8-c75dfd8e8fde,532a6e43-6efc-4c87-81a8-c75dfd8e8fde,14,https://chi.lft.to/lastmile_qr_scan,https://chi.lft.to/lastmile_qr_scan,false,41.853214418519656,[],false,true,Wentworth Ave & Cermak Rd*,chargingstx07,-87.63187229633331,"[""KEY"",""CREDITCARD"",""TRANSITCARD""]",classic,undefined,undefined
a3ac8dfb-a135-11e9-9cda-0a87ae2ba916,a3ac8dfb-a135-11e9-9cda-0a87ae2ba916,15,https://chi.lft.to/lastmile_qr_scan,https://chi.lft.to/lastmile_qr_scan,false,41.85418424947,[],false,true,Calumet Ave & 21st St,15546,-87.6191537415,"[""KEY"",""CREDITCARD"",""TRANSITCARD""]",classic,undefined,undefined
a3aa017e-a135-11e9-9cda-0a87ae2ba916,a3aa017e-a135-11e9-9cda-0a87ae2ba916,11,https://chi.lft.to/lastmile_qr_scan,https://chi.lft.to/lastmile_qr_scan,false,41.957081,[],false,true,Southport Ave & Clark St,TA1308000047,-87.664199,"[""KEY"",""CREDITCARD"",""TRANSITCARD""]",classic,undefined,undefined
a3a6c910-a135-11e9-9cda-0a87ae2ba916,a3a6c910-a135-11e9-9cda-0a87ae2ba916,15,https://chi.lft.to/lastmile_qr_scan,https://chi.lft.to/lastmile_qr_scan,false,41.93947775040509,[],false,true,Southport Ave & Belmont Ave,13229,-87.6637476682663,"[""KEY"",""CREDITCARD"",""TRANSITCARD""]",classic,undefined,undefined
a3b0060d-a135-11e9-9cda-0a87ae2ba916,a3b0060d-a135-11e9-9cda-0a87ae2ba916,15,https://chi.lft.to/lastmile_qr_scan,https://chi.lft.to/lastmile_qr_scan,false,41.93533728263,[],false,true,Central Park Ave & Elbridge Ave,15644,-87.7168892935,"[""KEY"",""CREDITCARD"",""TRANSITCARD""]",classic,undefined,undefined
a3ae78ab-a135-11e9-9cda-0a87ae2ba916,a3ae78ab-a135-11e9-9cda-0a87ae2ba916,11,https://chi.lft.to/lastmile_qr_scan,https://chi.lft.to/lastmile_qr_scan,false,42.00454962194,[],false,true,Warren Park East,RP-002,-87.6806661451,"[""KEY"",""CREDITCARD"",""TRANSITCARD""]",classic,undefined,undefined
a3b2044b-a135-11e9-9cda-0a87ae2ba916,a3b2044b-a135-11e9-9cda-0a87ae2ba916,11,https://chi.lft.to/lastmile_qr_scan,https://chi.lft.to/lastmile_qr_scan,false,41.80839,[],false,true,Elizabeth St & 47th St,553,-87.656526,"[""KEY"",""CREDITCARD"",""TRANSITCARD""]",classic,undefined,undefined
a3aa453c-a135-11e9-9cda-0a87ae2ba916,a3aa453c-a135-11e9-9cda-0a87ae2ba916,23,https://chi.lft.to/lastmile_qr_scan,https://chi.lft.to/lastmile_qr_scan,false,41.902893,[],false,true,Western Ave & Division St,13241,-87.687275,"[""KEY"",""CREDITCARD"",""TRANSITCARD""]",classic,undefined,undefined
a3b4497a-a135-11e9-9cda-0a87ae2ba916,a3b4497a-a135-11e9-9cda-0a87ae2ba916,11,https://chi.lft.to/lastmile_qr_scan,https://chi.lft.to/lastmile_qr_scan,false,41.796642,[],false,true,State St & 54th St,646,-87.625923,"[""KEY"",""CREDITCARD"",""TRANSITCARD""]",classic,undefined,undefined
a3adaa52-a135-11e9-9cda-0a87ae2ba916,a3adaa52-a135-11e9-9cda-0a87ae2ba916,11,https://chi.lft.to/lastmile_qr_scan,https://chi.lft.to/lastmile_qr_scan,false,41.784071072761,[],false,true,Eberhart Ave & 61st St,KA1503000033,-87.61448353528975,"[""KEY"",""CREDITCARD"",""TRANSITCARD""]",classic,undefined,undefined
a3af40f1-a135-11e9-9cda-0a87ae2ba916,a3af40f1-a135-11e9-9cda-0a87ae2ba916,15,https://chi.lft.to/lastmile_qr_scan,https://chi.lft.to/lastmile_qr_scan,false,41.979762,[],false,true,Winchester (Ravenswood) Ave & Balmoral Ave,KA1504000147,-87.67753,"[""KEY"",""CREDITCARD"",""TRANSITCARD""]",classic,undefined,undefined
a3a87631-a135-11e9-9cda-0a87ae2ba916,a3a87631-a135-11e9-9cda-0a87ae2ba916,15,https://chi.lft.to/lastmile_qr_scan,https://chi.lft.to/lastmile_qr_scan,false,41.967094,[],false,true,Damen Ave & Leland Ave,TA1307000158,-87.679028,"[""KEY"",""CREDITCARD"",""TRANSITCARD""]",classic,undefined,undefined
1789242536879942642,1789242536879942642,19,https://chi.lft.to/lastmile_qr_scan,https://chi.lft.to/lastmile_qr_scan,false,41.886871,[],false,true,Halsted St & Fulton St,23003,-87.648089,"[""KEY"",""CREDITCARD"",""TRANSITCARD""]",classic,undefined,undefined
a3a43a25-a135-11e9-9cda-0a87ae2ba916,a3a43a25-a135-11e9-9cda-0a87ae2ba916,11,https://chi.lft.to/lastmile_qr_scan,https://chi.lft.to/lastmile_qr_scan,false,41.852619,[],false,true,Wabash Ave & Cermak Rd,TA1305000001,-87.626488,"[""KEY"",""CREDITCARD"",""TRANSITCARD""]",classic,undefined,undefined
a3a4fec3-a135-11e9-9cda-0a87ae2ba916,a3a4fec3-a135-11e9-9cda-0a87ae2ba916,19,https://chi.lft.to/lastmile_qr_scan,https://chi.lft.to/lastmile_qr_scan,false,41.925566,[],false,true,Racine Ave & Fullerton Ave,TA1306000026,-87.658416,"[""KEY"",""CREDITCARD"",""TRANSITCARD""]",classic,undefined,undefined
a3a4e4e3-a135-11e9-9cda-0a87ae2ba916,a3a4e4e3-a135-11e9-9cda-0a87ae2ba916,19,https://chi.lft.to/lastmile_qr_scan,https://chi.lft.to/lastmile_qr_scan,false,41.880419,[],false,true,Aberdeen St & Monroe St,13156,-87.655519,"[""KEY"",""CREDITCARD"",""TRANSITCARD""]",classic,undefined,undefined
a3a817dc-a135-11e9-9cda-0a87ae2ba916,a3a817dc-a135-11e9-9cda-0a87ae2ba916,15,https://chi.lft.to/lastmile_qr_scan,https://chi.lft.to/lastmile_qr_scan,false,41.918216,[],false,true,Clifton Ave & Armitage Ave,TA1307000163,-87.656936,"[""KEY"",""CREDITCARD"",""TRANSITCARD""]",classic,undefined,undefined
a3ae923d-a135-11e9-9cda-0a87ae2ba916,a3ae923d-a135-11e9-9cda-0a87ae2ba916,15,https://chi.lft.to/lastmile_qr_scan,https://chi.lft.to/lastmile_qr_scan,false,41.999897,[],false,true,Clark St & Schreiber Ave,KA1504000156,-87.670073,"[""KEY"",""CREDITCARD"",""TRANSITCARD""]",classic,undefined,undefined
1861996658372408268,1861996658372408268,15,https://chi.lft.to/lastmile_qr_scan,https://chi.lft.to/lastmile_qr_scan,false,41.927957,[],false,true,Kostner Ave & Wrightwood Ave,23321,-87.735952,"[""KEY"",""CREDITCARD"",""TRANSITCARD""]",classic,undefined,undefined
7c56e4d5-92ee-4129-9a3a-d2ce89eab31d,7c56e4d5-92ee-4129-9a3a-d2ce89eab31d,15,https://chi.lft.to/lastmile_qr_scan,https://chi.lft.to/lastmile_qr_scan,false,41.69177385116831,[],false,true,Burnham Greenway & 112th St,20219,-87.53043115139008,"[""KEY"",""CREDITCARD"",""TRANSITCARD""]",classic,undefined,undefined
a3accb60-a135-11e9-9cda-0a87ae2ba916,a3accb60-a135-11e9-9cda-0a87ae2ba916,11,https://chi.lft.to/lastmile_qr_scan,https://chi.lft.to/lastmile_qr_scan,false,41.794982,[],false,true,Princeton Ave & Garfield Blvd,KA1503000013,-87.633124,"[""KEY"",""CREDITCARD"",""TRANSITCARD""]",classic,undefined,undefined
a3a72fc4-a135-11e9-9cda-0a87ae2ba916,a3a72fc4-a135-11e9-9cda-0a87ae2ba916,19,https://chi.lft.to/lastmile_qr_scan,https://chi.lft.to/lastmile_qr_scan,false,41.872731542263075,[],false,true,Wells St & Polk St,SL-011,-87.63351649045944,"[""KEY"",""CREDITCARD"",""TRANSITCARD""]",classic,undefined,undefined
a3a7aa0e-a135-11e9-9cda-0a87ae2ba916,a3a7aa0e-a135-11e9-9cda-0a87ae2ba916,11,https://chi.lft.to/lastmile_qr_scan,https://chi.lft.to/lastmile_qr_scan,false,41.82168,[],false,true,Indiana Ave & 40th St,13083,-87.6216,"[""KEY"",""CREDITCARD"",""TRANSITCARD""]",classic,undefined,undefined
a3a84ab4-a135-11e9-9cda-0a87ae2ba916,a3a84ab4-a135-11e9-9cda-0a87ae2ba916,15,https://chi.lft.to/lastmile_qr_scan,https://chi.lft.to/lastmile_qr_scan,false,41.883165,[],false,true,Sangamon St & Washington Blvd,13409,-87.6511,"[""KEY"",""CREDITCARD"",""TRANSITCARD""]",classic,undefined,undefined
a3a84fb8-a135-11e9-9cda-0a87ae2ba916,a3a84fb8-a135-11e9-9cda-0a87ae2ba916,19,https://chi.lft.to/lastmile_qr_scan,https://chi.lft.to/lastmile_qr_scan,false,41.961588,[],false,true,Clark St & Montrose Ave,KA1503000022,-87.666036,"[""KEY"",""CREDITCARD"",""TRANSITCARD""]",classic,undefined,undefined
a3aa7897-a135-11e9-9cda-0a87ae2ba916,a3aa7897-a135-11e9-9cda-0a87ae2ba916,23,https://chi.lft.to/lastmile_qr_scan,https://chi.lft.to/lastmile_qr_scan,false,41.912919,[],false,true,Elston Ave & Wabansia Ave,TA1309000032,-87.664169,"[""KEY"",""CREDITCARD"",""TRANSITCARD""]",classic,undefined,undefined
a3ae7dc3-a135-11e9-9cda-0a87ae2ba916,a3ae7dc3-a135-11e9-9cda-0a87ae2ba916,15,https://chi.lft.to/lastmile_qr_scan,https://chi.lft.to/lastmile_qr_scan,false,42.00445062934,[],false,true,Clark St & Columbia Ave,RP-008,-87.6724024047,"[""KEY"",""CREDITCARD"",""TRANSITCARD""]",classic,undefined,undefined
a3a3d6f0-a135-11e9-9cda-0a87ae2ba916,a3a3d6f0-a135-11e9-9cda-0a87ae2ba916,15,https://chi.lft.to/lastmile_qr_scan,https://chi.lft.to/lastmile_qr_scan,false,41.902924,[],false,true,Orleans St & Elm St,TA1306000006,-87.637715,"[""KEY"",""CREDITCARD"",""TRANSITCARD""]",classic,undefined,undefined
a3a53324-a135-11e9-9cda-0a87ae2ba916,a3a53324-a135-11e9-9cda-0a87ae2ba916,55,https://chi.lft.to/lastmile_qr_scan,https://chi.lft.to/lastmile_qr_scan,false,41.865312,[],false,true,Field Museum,13029,-87.617867,"[""KEY"",""CREDITCARD"",""TRANSITCARD""]",classic,undefined,undefined
a3aabfe3-a135-11e9-9cda-0a87ae2ba916,a3aabfe3-a135-11e9-9cda-0a87ae2ba916,19,https://chi.lft.to/lastmile_qr_scan,https://chi.lft.to/lastmile_qr_scan,false,41.788746,[],false,true,Ellis Ave & 58th St,TA1309000011,-87.601334,"[""KEY"",""CREDITCARD"",""TRANSITCARD""]",classic,undefined,undefined
48b2ed2f-18aa-4a9b-b27d-db9f6d0c8c16,48b2ed2f-18aa-4a9b-b27d-db9f6d0c8c16,15,https://chi.lft.to/lastmile_qr_scan,https://chi.lft.to/lastmile_qr_scan,false,41.684595072026184,[],false,true,Homewood Ave & 115th St,20206,-87.67070800065994,"[""KEY"",""CREDITCARD"",""TRANSITCARD""]",classic,undefined,undefined
